STFIPS,STNAME,Date,Stay_at_home,Enforcement,FEMA,Num_Trips,Num_Work,Num_Non_Work,Num_Out_of_county,TPMT,ANum_Trips,ANum_Work,ANum_Non_Work,APMT,Cases,Sum_Cases,Adj_Cases,Adj_Sum_Cases,Week,Is_Weekend,Time_Index,Approval,Population,date,National_Cases
5,AR,2020-02-23,0,0,0,-17.43772195,5.561107806,-22.99882975,-7.2626136279999995,59.82218083,-0.057859105999999993,0.018451993,-0.07631109900000001,0.19849255,0.0,0.0,0.0,0.0,6,1,22,0.59,301.38249889308696,02/23/2020,0.0
6,CA,2020-02-23,0,0,0,654.7785265,44.89328847,609.885238,207.3436648,11247.05708,0.165527664,0.011349,0.154178665,2.843250065,0.0,0.01,0.0,0.0,6,1,22,0.43,3955.704506891368,02/23/2020,0.0
8,CO,2020-02-23,0,0,0,-56.88841529999999,6.334247678,-63.22266298,-57.1000509,-1085.7054289999999,-0.09988197,0.01112137,-0.11100334,-1.906229881,0.0,0.0,0.0,0.0,6,1,22,0.46,569.5564004194149,02/23/2020,0.0
9,CT,2020-02-23,0,0,0,75.10382105000001,7.197780052999999,67.906041,44.33896462,919.0554991,0.210217921,0.020146808999999998,0.190071112,2.57246481,0.0,0.0,0.0,0.001,6,1,22,0.35,357.2665008422379,02/23/2020,0.0
10,DE,2020-02-23,0,0,0,17.47286523,1.660937919,15.81192731,10.370843520000001,283.92231739999994,0.180659524,0.017173156999999998,0.163486367,2.93559585,0.0,0.0,0.0,0.0,6,1,22,0.55,96.71709989670957,02/23/2020,0.0
11,DC,2020-02-23,0,0,0,12.38640706,2.732535372,9.653871691,6.311867271,709.887687,0.176330257,0.038899792,0.137430464,10.10581015,0.0,0.0,0.0,0.0,6,1,22,,70.24549995410034,02/23/2020,0.0
12,FL,2020-02-23,0,0,0,212.8649583,64.39704981,148.4679085,113.1422691,1797.164657,0.099939767,0.030234315,0.069705452,0.843766015,0.0,0.0,0.0,0.0,6,1,22,0.58,2129.932505245885,02/23/2020,0.0
13,GA,2020-02-23,0,0,0,103.462783,17.11728319,86.34549980999999,80.16738776,4682.4253530000005,0.09835356099999999,0.016271993999999998,0.082081568,4.451196807,0.0,0.0,0.0,0.0,6,1,22,0.53,1051.9475039648032,02/23/2020,0.0
15,HI,2020-02-23,0,0,0,34.17115735,5.434321894,28.73683545,1.044561735,-588.5713172000001,0.24055877399999998,0.038256644,0.20230213,-4.143435736,0.0,0.0,0.0,0.0,6,1,22,0.36,142.0491000257592,02/23/2020,0.0
16,ID,2020-02-23,0,0,0,34.08135591,3.2481516239999997,30.83320429,15.6550703,609.9053223999999,0.194283437,0.018516343,0.17576709399999998,3.4768130260000003,0.0,0.0,0.0,0.0,6,1,22,0.59,175.42079981836022,02/23/2020,0.0
17,IL,2020-02-23,0,0,0,435.79619529999997,27.94387747,407.85231780000004,165.6035521,5374.176868,0.34204023200000006,0.021932111,0.320108121,4.217991621,0.0,0.002,0.0,0.0,6,1,22,0.43,1274.1079982076492,02/23/2020,0.0
18,IN,2020-02-23,0,0,0,182.45882849999998,16.90053942,165.5582891,98.10728248,2793.311045,0.272657135,0.025255301,0.247401834,4.174181067,0.0,0.0,0.0,0.0,6,1,22,0.51,669.187800642004,02/23/2020,0.0
19,IA,2020-02-23,0,0,0,140.2822146,11.983686370000001,128.29852820000002,60.437686129999996,2115.297029,0.44447328799999997,0.037969378,0.40650391,6.702154144,0.0,0.0,0.0,0.0,6,1,22,0.45,315.6145001001725,02/23/2020,0.0
20,KS,2020-02-23,0,0,0,58.32638306,7.912857372999999,50.41352569,28.74472536,673.4719041000001,0.20033069899999997,0.027177893999999998,0.173152805,2.313140125,0.0,0.0,0.0,0.0,6,1,22,0.52,291.15049940498636,02/23/2020,0.0
21,KY,2020-02-23,0,0,0,66.49844404,11.24287595,55.255568090000004,38.83067211,1036.036509,0.148819296,0.025160843,0.123658453,2.318583934,0.0,0.0,0.0,0.0,6,1,22,0.34,446.84020034606266,02/23/2020,0.0
22,LA,2020-02-23,0,0,0,132.5967874,10.004584,122.5922034,106.7974831,1162.615381,0.284543806,0.021469166,0.26307464,2.49489457,0.0,0.0,0.0,0.0,6,1,22,0.52,465.99779929843214,02/23/2020,0.0
23,ME,2020-02-23,0,0,0,53.3738748,4.144753408,49.229121389999996,34.95319431,1577.839594,0.39878747200000003,0.03096788,0.36781959299999994,11.78896353,0.0,0.0,0.0,0.0,6,1,22,0.46,133.84040008157527,02/23/2020,0.0
24,MD,2020-02-23,0,0,0,113.9661152,5.0394373439999995,108.9266778,68.52151522999999,2272.030803,0.188600751,0.008339685999999999,0.180261064,3.759948425,0.0,0.0,0.0,0.0,6,1,22,0.7,604.27179953276,02/23/2020,0.0
25,MA,2020-02-23,0,0,0,122.43506979999998,14.217876190000002,108.2171936,58.46554125,4048.6254729999996,0.177386883,0.020599202,0.15678768099999998,5.865746266,0.0,0.001,0.0,0.0,6,1,22,0.73,690.2149005008447,02/23/2020,0.0
26,MI,2020-02-23,0,0,0,336.6152745,20.41466656,316.200608,197.07292569999998,6798.6233680000005,0.33675283799999994,0.020423009,0.316329829,6.80140174,0.0,0.0,0.0,0.0,6,1,22,0.46,999.5915001019235,02/23/2020,0.0
27,MN,2020-02-23,0,0,0,176.4298265,12.39211896,164.03770749999998,99.25991511000001,3794.063115,0.314425589,0.022084697,0.292340892,6.761614832,0.0,0.0,0.0,0.0,6,1,22,0.51,561.1179009352194,02/23/2020,0.0
28,MS,2020-02-23,0,0,0,26.45666029,6.908997115,19.54766317,20.5518358,469.4924716,0.08858662199999999,0.023133861000000002,0.06545276,1.572033335,0.0,0.0,0.0,0.0,6,1,22,0.55,298.65299853063595,02/23/2020,0.0
29,MO,2020-02-23,0,0,0,179.17302969999997,16.79814499,162.3748847,95.43145820000001,1878.5157149999998,0.292458065,0.027419042999999997,0.265039022,3.066237547,0.0,0.0,0.0,0.0,6,1,22,0.48,612.6451999195166,02/23/2020,0.0
30,MT,2020-02-23,0,0,0,19.994980729999998,3.1065940299999997,16.888386699999998,9.031890017,162.6168715,0.18822259800000002,0.029243899,0.158978699,1.530792677,0.0,0.0,0.0,0.0,6,1,22,0.53,106.23050017617967,02/23/2020,0.0
31,NE,2020-02-23,0,0,0,76.76672883,9.112032955,67.65469588,29.592828580000003,719.544584,0.397905987,0.047230519000000006,0.350675468,3.729624832,0.0,0.0,0.0,0.0,6,1,22,0.54,192.9268001438742,02/23/2020,0.0
32,NV,2020-02-23,0,0,0,57.90446795,4.374005916000001,53.53046204,17.23286002,1390.651658,0.19082725,0.014414769,0.176412481,4.582966401,0.0,0.0,0.0,0.0,6,1,22,0.52,303.4391993281882,02/23/2020,0.0
33,NH,2020-02-23,0,0,0,29.237060479999997,1.119489075,28.11757141,22.8539156,1379.875804,0.21553974,0.008253031999999999,0.20728670899999999,10.17263936,0.0,0.0,0.0,0.0,6,1,22,0.62,135.6458000738054,02/23/2020,0.0
34,NJ,2020-02-23,0,0,0,178.2942978,18.099809049999998,160.19448880000002,124.75032009999998,2255.704045,0.200139078,0.020317414,0.179821664,2.532074963,0.0,0.0,0.0,0.0,6,1,22,0.45,890.8519994281178,02/23/2020,0.0
35,NM,2020-02-23,0,0,0,-0.06060738924,0.9500683093000002,-1.010675699,5.310293596,399.75038639999997,-0.000289236,0.004534006,-0.004823242,1.907726662,0.0,0.0,0.0,0.0,6,1,22,0.47,209.54303489192216,02/23/2020,0.0
36,NY,2020-02-23,0,0,0,329.0563166,32.86689397,296.1894227,164.5357756,10206.246079999999,0.168382355,0.016818413,0.15156394199999998,5.222667548,0.0,0.0,0.0,0.0,6,1,22,0.48,1954.2208956514473,02/23/2020,0.0
37,NC,2020-02-23,0,0,0,108.676128,22.45950815,86.21661981,71.11489007,2490.65319,0.10466111800000001,0.021629747999999997,0.08303137,2.398636689,0.0,0.0,0.0,0.0,6,1,22,0.48,1038.362001827651,02/23/2020,0.0
38,ND,2020-02-23,0,0,0,18.45025309,3.5296643819999995,14.920588709999999,12.415245819999999,530.8135866,0.24274189399999999,0.046438247,0.196303647,6.983681741,0.0,0.0,0.0,0.0,6,1,22,0.58,76.00770013766144,02/23/2020,0.0
39,OH,2020-02-23,0,0,0,281.06663060000005,22.24066964,258.825961,145.25368469999998,3947.666149,0.240444865,0.019026289,0.221418577,3.3771211230000002,0.0,0.0,0.0,0.0,6,1,22,0.48,1168.9442009917743,02/23/2020,0.0
40,OK(N),2020-02-23,0,0,0,-26.11398791,6.870715166,-32.98470307,-6.614426267000001,-184.64159990000002,-0.066227402,0.017424746,-0.08365214900000001,-0.46826756399999997,0.0,0.0,0.0,0.0,6,1,22,59.0,394.3079015843019,02/23/2020,0.0
41,OR,2020-02-23,0,0,0,60.45622132,4.673665451,55.78255587,37.63481756,1592.772392,0.144262376,0.011152435,0.133109941,3.8007193339999996,0.0,0.0,0.0,0.0,6,1,22,0.38,419.0712990890986,02/23/2020,0.0
42,PA,2020-02-23,0,0,0,292.4001707,28.04727404,264.3528966,152.9237069,3994.4724929999998,0.228311705,0.021899854,0.206411851,3.118961333,0.0,0.0,0.0,0.0,6,1,22,0.53,1280.706001034857,02/23/2020,0.0
44,RI,2020-02-23,0,0,0,30.129738309999997,3.0917648989999997,27.03797341,16.890686170000002,261.0892837,0.284964635,0.029241662999999998,0.255722972,2.469361389,0.0,0.0,0.0,0.0,6,1,22,0.36,105.73150001578264,02/23/2020,0.0
45,SC,2020-02-23,0,0,0,55.77399262,15.14636828,40.62762434,44.32650488,1212.258965,0.109702202,0.029791482999999997,0.079910719,2.384399456,0.0,0.0,0.0,0.0,6,1,22,0.54,508.41269913615776,02/23/2020,0.0
46,SD,2020-02-23,0,0,0,23.42286678,4.023732384,19.39913439,16.54444556,415.4305201,0.265494645,0.045608397,0.219886248,4.708841977,0.0,0.0,0.0,0.0,6,1,22,0.48,88.22349987511048,02/23/2020,0.0
47,TN,2020-02-23,0,0,0,47.044470600000004,13.506238759999999,33.53823184,42.85535999,1432.977772,0.069489514,0.019950102,0.049539413,2.116655325,0.0,0.0,0.0,0.0,6,1,22,0.56,677.0010019065611,02/23/2020,0.0
48,TX,2020-02-23,0,0,0,175.9366195,45.20660978,130.7300098,120.0933994,5735.427607,0.061298017,0.015750418999999998,0.045547597999999995,1.9982783709999998,0.0,0.0,0.0,0.0,6,1,22,0.59,2870.18451999842,02/23/2020,0.0
49,UT(N),2020-02-23,0,0,0,63.64939394,5.9833946110000005,57.66599933,29.141743930000004,1507.752171,0.201351723,0.018928174,0.182423549,4.769699746000001,0.0,0.0,0.0,0.0,6,1,22,55.0,316.11050052946405,02/23/2020,0.0
50,VT,2020-02-23,0,0,0,16.23160699,-0.007121934478,16.23872893,15.70385768,703.4274027,0.259167059,-0.000113715,0.259280774,11.231494900000001,0.0,0.0,0.0,0.0,6,1,22,0.64,62.629900005926295,02/23/2020,0.0
51,VA,2020-02-23,0,0,0,114.32569170000001,19.59456398,94.73112775,103.90709050000001,1525.308198,0.134221554,0.023004565,0.111216989,1.79075441,0.0,0.0,0.0,0.0,6,1,22,0.42,851.7684998640383,02/23/2020,0.0
53,WA,2020-02-23,0,0,0,116.77794840000001,9.543967368999999,107.233981,43.98870874,3245.161846,0.15496853300000002,0.012665188,0.142303346,4.306446363,0.0,0.0,0.0,0.0,6,1,22,0.47,753.5591009305095,02/23/2020,0.0
54,WV,2020-02-23,0,0,0,31.72855684,7.9044949529999995,23.82406189,19.53393199,408.33187599999997,0.17570049100000001,0.043772039000000006,0.131928451,2.261184185,0.0,0.0,0.0,0.0,6,1,22,0.42,180.5831996223619,02/23/2020,0.0
55,WI,2020-02-23,0,0,0,185.4434666,12.09627485,173.3471917,106.79419990000001,3617.818598,0.318983912,0.020806972,0.29817694,6.223060602,0.0,0.0,0.0,0.0,6,1,22,0.49,581.3568008407898,02/23/2020,0.0
56,WY,2020-02-23,0,0,0,9.495484454,1.52221377,7.973270684,3.1961099089999996,326.58882850000003,0.164356523,0.026347867,0.138008656,5.65289792,0.0,0.0,0.0,0.0,6,1,22,0.63,57.7737000070268,02/23/2020,0.0
1,AL,2020-02-24,0,0,0,-88.20336561,31.18271741,-119.38608300000001,-23.26841159,-443.59686110000007,-0.18045354600000002,0.063796114,-0.24424966,-0.9075461709999999,0.0,0.0,0.0,0.0,0,0,23,0.57,488.7871009750066,02/24/2020,0.0
2,AK,2020-02-24,0,0,0,15.40277334,4.318561361,11.08421198,0.02889576311,-337.0604622,0.208868723,0.058561687,0.150307036,-4.570695601000001,0.0,0.0,0.0,0.0,0,0,23,0.43,73.74380002313701,02/24/2020,0.0
4,AZ,2020-02-24,0,0,0,50.40579206,44.340011170000004,6.065780892,17.71181988,501.228829,0.07028483,0.061826825999999994,0.008458004,0.698903472,0.0,0.001,0.0,0.0,0,0,23,0.52,717.164600953008,02/24/2020,0.0
5,AR,2020-02-24,0,0,0,3.564278322,30.30274677,-26.73846845,-6.631795186,-36.965843299999996,0.011826428,0.10054580699999999,-0.08871938,-0.122654246,0.0,0.0,0.0,0.0,0,0,23,0.59,301.38249030053703,02/24/2020,0.0
6,CA,2020-02-24,0,0,0,351.9586851,302.1964212,49.762263919999995,59.098729070000005,5116.784683,0.088974969,0.076395095,0.012579874,1.293520455,0.0,0.01,0.0,0.0,0,0,23,0.43,3955.704498194318,02/24/2020,0.0
8,CO,2020-02-24,0,0,0,27.40714083,44.03931841,-16.63217757,8.985372579,81.03872543,0.048120153,0.077322138,-0.029201985,0.142283934,0.0,0.0,0.0,0.0,0,0,23,0.46,569.5563941785472,02/24/2020,0.0
9,CT,2020-02-24,0,0,0,41.51375635,38.90682969,2.6069266609999997,4.922246672,577.7135614,0.11619829,0.108901421,0.007296868000000001,1.6170381530000002,0.0,0.0,0.0,0.001,0,0,23,0.35,357.2664997910038,02/24/2020,0.0
10,DE,2020-02-24,0,0,0,3.005048857,7.619296642000001,-4.614247784,2.130836591,-50.43320823,0.031070502000000003,0.078779209,-0.047708707,-0.52145079,0.0,0.0,0.0,0.0,0,0,23,0.55,96.71710025798744,02/24/2020,0.0
11,DC,2020-02-24,0,0,0,4.366831491999999,6.293900117999999,-1.9270686259999998,-0.9475424533,335.163143,0.062165284,0.089598624,-0.027433338999999998,4.77131123,0.0,0.0,0.0,0.0,0,0,23,,70.24550055944407,02/24/2020,0.0
12,FL,2020-02-24,0,0,0,60.969656539999995,206.6904615,-145.72080490000002,39.84753374,754.092946,0.028625159,0.097040851,-0.068415692,0.354045467,0.0,0.0,0.0,0.0,0,0,23,0.58,2129.9325023836545,02/24/2020,0.0
13,GA,2020-02-24,0,0,0,-131.7777146,85.99716393,-217.77487850000003,-76.34590467,790.186315,-0.125270239,0.081750433,-0.207020672,0.751165163,0.0,0.0,0.0,0.0,0,0,23,0.53,1051.9474988788038,02/24/2020,0.0
15,HI,2020-02-24,0,0,0,21.217842230000002,14.144378779999998,7.073463453,0.7274759002,56.64106985000001,0.149369776,0.099573871,0.049795905,0.39874289799999996,0.0,0.0,0.0,0.0,0,0,23,0.36,142.04909987948298,02/24/2020,0.0
16,ID,2020-02-24,0,0,0,19.498057019999997,12.55383994,6.944217078,11.965610490000001,441.75615369999997,0.11115019999999999,0.07156414700000001,0.039586052999999996,2.5182655290000002,0.0,0.0,0.0,0.0,0,0,23,0.59,175.42080014250985,02/24/2020,0.0
17,IL,2020-02-24,0,0,0,37.77864127,103.80059240000001,-66.02195112,20.09018845,2861.171791,0.029651051,0.08146922599999999,-0.051818175,2.245627366,0.0,0.002,0.0,0.0,0,0,23,0.43,1274.1079994095319,02/24/2020,0.0
18,IN,2020-02-24,0,0,0,-35.94697204,51.67334766,-87.62031970000001,-10.77760024,365.52716160000006,-0.053717315,0.07721800599999999,-0.130935321,0.546225083,0.0,0.0,0.0,0.0,0,0,23,0.51,669.1878035974061,02/24/2020,0.0
19,IA,2020-02-24,0,0,0,34.06980196,28.97916156,5.090640399,11.574011010000001,1026.233068,0.107947518,0.09181822,0.016129298,3.2515396739999995,0.0,0.0,0.0,0.0,0,0,23,0.45,315.6145003723013,02/24/2020,0.0
20,KS,2020-02-24,0,0,0,6.017453742000001,32.24083652,-26.22338278,-4.430122636,209.4581566,0.020667846,0.110735982,-0.090068136,0.719415411,0.0,0.0,0.0,0.0,0,0,23,0.52,291.1505021858592,02/24/2020,0.0
21,KY,2020-02-24,0,0,0,-53.79892154,34.24064657,-88.03956811,-17.2015477,-446.7768068,-0.120398571,0.076628393,-0.197026964,-0.99985813,0.0,0.0,0.0,0.0,0,0,23,0.34,446.8401999555294,02/24/2020,0.0
22,LA,2020-02-24,0,0,0,-45.63113771,1.132136313,-46.76327403,20.206838310000002,553.3179584,-0.097921359,0.002429489,-0.10035084699999999,1.1873831990000001,0.0,0.0,0.0,0.0,0,0,23,0.52,465.9977983965684,02/24/2020,0.0
23,ME,2020-02-24,0,0,0,19.54895075,9.89054523,9.658405516,3.207678683,259.1038573,0.146061658,0.073898055,0.07216360299999999,1.935916639,0.0,0.0,0.0,0.0,0,0,23,0.46,133.84040012745848,02/24/2020,0.0
24,MD,2020-02-24,0,0,0,22.129478719999998,49.328797210000005,-27.19931849,6.934840169,1061.922268,0.03662173,0.081633459,-0.045011729,1.757358639,0.0,0.0,0.0,0.0,0,0,23,0.7,604.2718003764431,02/24/2020,0.0
25,MA,2020-02-24,0,0,0,80.83384711,68.77140971,12.0624374,18.97106354,1195.890292,0.11711402800000001,0.09963767800000001,0.01747635,1.732634709,0.0,0.001,0.0,0.0,0,0,23,0.73,690.2148998751882,02/24/2020,0.0
26,MI,2020-02-24,0,0,0,38.50963367,75.69652735999999,-37.18689369,20.65242862,1947.0539399999998,0.038525371,0.075727462,-0.037202091,1.947849636,0.0,0.0,0.0,0.0,0,0,23,0.46,999.5915073731541,02/24/2020,0.0
27,MN,2020-02-24,0,0,0,63.23286973,45.815229609999996,17.417640119999998,17.880468049999998,1343.706331,0.11269088,0.081649916,0.031040962999999998,2.394695181,0.0,0.0,0.0,0.0,0,0,23,0.51,561.117898183065,02/24/2020,0.0
28,MS,2020-02-24,0,0,0,-48.696945480000004,20.59829059,-69.29523608000001,-16.332095980000002,-567.9515311000001,-0.16305527,0.068970647,-0.232025917,-1.90171045,0.0,0.0,0.0,0.0,0,0,23,0.55,298.65299956266364,02/24/2020,0.0
29,MO,2020-02-24,0,0,0,-35.08281949,40.15814688,-75.24096637000001,-19.059071590000002,203.4267081,-0.057264497000000004,0.065548782,-0.12281328,0.332046522,0.0,0.0,0.0,0.0,0,0,23,0.48,612.6452047592419,02/24/2020,0.0
30,MT,2020-02-24,0,0,0,8.011822018999998,6.927259181,1.084562838,1.480437014,581.9781752,0.075419225,0.065209701,0.010209524000000001,5.478447105,0.0,0.0,0.0,0.0,0,0,23,0.53,106.23050049904381,02/24/2020,0.0
31,NE,2020-02-24,0,0,0,41.41907632,24.63443342,16.784642899999998,10.20664529,454.41703330000007,0.214688039,0.12768798,0.087000059,2.355385739,0.0,0.0,0.0,0.0,0,0,23,0.54,192.92679980182783,02/24/2020,0.0
32,NV,2020-02-24,0,0,0,23.5153169,15.367398569999999,8.147918325000001,10.50342979,689.8178508999999,0.077495976,0.050644077999999995,0.026851898,2.273331365,0.0,0.0,0.0,0.0,0,0,23,0.52,303.43919921726,02/24/2020,0.0
33,NH,2020-02-24,0,0,0,13.88661376,5.506320777000001,8.380292984,5.326131393000001,977.3366798000001,0.10237407800000001,0.040593375,0.061780704000000006,7.20506407,0.0,0.0,0.0,0.0,0,0,23,0.62,135.6458004925817,02/24/2020,0.0
34,NJ,2020-02-24,0,0,0,53.382968700000006,74.41329273,-21.03032403,15.380514069999998,1055.8616439999998,0.059923499000000005,0.083530477,-0.023606979,1.185226776,0.0,0.0,0.0,0.0,0,0,23,0.45,890.8519961426151,02/24/2020,0.0
35,NM,2020-02-24,0,0,0,26.63993909,13.04915621,13.590782879999999,5.1046731439999995,576.6989752999999,0.127133641,0.062274419000000004,0.06485922200000001,2.75217748,0.0,0.0,0.0,0.0,0,0,23,0.47,209.5427998479175,02/24/2020,0.0
36,NY,2020-02-24,0,0,0,128.0068272,136.3253099,-8.318482776,34.46457831,3202.3222969999997,0.065502742,0.069759417,-0.004256675,1.6386695569999998,0.0,0.0,0.0,0.0,0,0,23,0.48,1954.2208965847567,02/24/2020,0.0
37,NC,2020-02-24,0,0,0,-5.677177811,99.66475357,-105.3419314,9.933899115000001,1300.1070109999998,-0.005467436,0.095982667,-0.10145010300000001,1.252074914,0.0,0.0,0.0,0.0,0,0,23,0.48,1038.3620057006613,02/24/2020,0.0
38,ND,2020-02-24,0,0,0,3.180165311,7.014646214000001,-3.834480903,-0.8070926031,-21.58332,0.041840041,0.092288626,-0.050448585,-0.283962283,0.0,0.0,0.0,0.0,0,0,23,0.58,76.00770063776945,02/24/2020,0.0
39,OH,2020-02-24,0,0,0,-3.893139063,85.00041684,-88.8935559,-10.413783300000002,853.4816241000001,-0.003330475,0.072715547,-0.076046022,0.7301303379999999,0.0,0.0,0.0,0.0,0,0,23,0.48,1168.944088455851,02/24/2020,0.0
40,OK(N),2020-02-24,0,0,0,-0.7831089476,37.78119117,-38.56430012,-3.0056350039999997,205.6977451,-0.001986034,0.09581647,-0.097802504,0.5216678260000001,0.0,0.0,0.0,0.0,0,0,23,59.0,394.3079260475904,02/24/2020,0.0
41,OR,2020-02-24,0,0,0,77.39729636999999,36.535934149999996,40.86136222,17.72575142,1278.24773,0.184687657,0.087183098,0.097504559,3.05019153,0.0,0.0,0.0,0.0,0,0,23,0.38,419.0712992260224,02/24/2020,0.0
42,PA,2020-02-24,0,0,0,80.57992116999999,107.13171489999999,-26.551793689999997,15.85286708,1741.214634,0.06291836,0.08365051400000001,-0.020732154,1.359574042,0.0,0.0,0.0,0.0,0,0,23,0.53,1280.7060001246057,02/24/2020,0.0
44,RI,2020-02-24,0,0,0,11.85335086,7.730926574000001,4.122424289,4.077991227,134.7137739,0.112108037,0.07311848,0.038989556,1.274112009,0.0,0.0,0.0,0.0,0,0,23,0.36,105.73149951773753,02/24/2020,0.0
45,SC,2020-02-24,0,0,0,-38.21205443,46.34762242,-84.55967685,-0.3317973688,275.1052987,-0.07515952,0.09116141800000001,-0.166320937,0.541106268,0.0,0.0,0.0,0.0,0,0,23,0.54,508.41269914975516,02/24/2020,0.0
46,SD,2020-02-24,0,0,0,-1.7594273269999998,8.485694201,-10.24512153,0.2573334832,52.74912994,-0.019942842,0.096184058,-0.1161269,0.597903392,0.0,0.0,0.0,0.0,0,0,23,0.48,88.22350029148302,02/24/2020,0.0
47,TN,2020-02-24,0,0,0,-110.5292345,44.544194059999995,-155.0734285,-36.707532539999995,-355.96353339999996,-0.16326303,0.065796349,-0.22905937899999998,-0.525794694,0.0,0.0,0.0,0.0,0,0,23,0.56,677.000999552685,02/24/2020,0.0
48,TX,2020-02-24,0,0,0,319.686325,321.0501398,-1.363814764,43.180333590000004,4341.223227,0.111381803,0.111856969,-0.000475166,1.5125241000000003,0.0,0.0,0.0,0.0,0,0,23,0.59,2870.184504016334,02/24/2020,0.0
49,UT(N),2020-02-24,0,0,0,8.573013537,21.8590342,-13.28602066,14.68773578,516.5149616,0.027120306,0.069149978,-0.042029672000000004,1.633969645,0.0,0.0,0.0,0.0,0,0,23,55.0,316.11050173991396,02/24/2020,0.0
50,VT,2020-02-24,0,0,0,7.169244342000001,3.1222132639999995,4.047031078,6.506077799,282.78918239999996,0.114469995,0.0498518,0.064618195,4.5152424380000005,0.0,0.0,0.0,0.0,0,0,23,0.64,62.62990001877785,02/24/2020,0.0
51,VA,2020-02-24,0,0,0,14.803405139999999,79.01790337999999,-64.21449824,-7.025065682,1033.604949,0.017379611,0.092769225,-0.07538961400000001,1.2134810679999999,0.0,0.0,0.0,0.0,0,0,23,0.42,851.7684970049099,02/24/2020,0.0
53,WA,2020-02-24,0,0,0,166.4210031,63.116103859999996,103.3048993,51.50495249,3190.542761,0.22084665,0.083757337,0.13708931300000002,4.233964876,0.0,0.0,0.0,0.0,0,0,23,0.47,753.5591013040043,02/24/2020,0.0
54,WV,2020-02-24,0,0,0,-1.924906077,16.7205381,-18.64544417,0.2197740749,-110.40210220000002,-0.010659386000000002,0.092591881,-0.103251267,-0.611364192,0.0,0.0,0.0,0.0,0,0,23,0.42,180.58320404195885,02/24/2020,0.0
55,WI,2020-02-24,0,0,0,55.6439554,48.163953230000004,7.480002166,34.46240305,1851.13551,0.09571395,0.082847493,0.012866457,3.1841641989999996,0.0,0.0,0.0,0.0,0,0,23,0.49,581.3567969977208,02/24/2020,0.0
56,WY,2020-02-24,0,0,0,-3.9749733960000007,4.209388977000001,-8.184362372,-2.2327068800000003,-3.844229363,-0.068802472,0.07285995099999999,-0.141662424,-0.066539435,0.0,0.0,0.0,0.0,0,0,23,0.63,57.773700282164285,02/24/2020,0.0
1,AL,2020-02-25,0,0,0,89.14575214,50.117295299999995,39.02845684,30.080068329999996,1107.665117,0.182381557,0.102533998,0.079847559,2.266150471,0.0,0.0,0.0,0.0,1,0,24,0.57,488.7870989060588,02/25/2020,0.0
2,AK,2020-02-25,0,0,0,14.847251620000002,5.104563258,9.742688361,-0.8368325174,-75.30378605,0.20133559199999998,0.06922023599999999,0.132115356,-1.021154132,0.0,0.0,0.0,0.0,1,0,24,0.43,73.74379995366147,02/25/2020,0.0
4,AZ,2020-02-25,0,0,0,123.4526362,52.805787620000004,70.64684863,21.73449295,1614.245515,0.17213989100000002,0.07363133599999999,0.098508555,2.250871718,0.0,0.001,0.0,0.0,1,0,24,0.52,717.1646007374316,02/25/2020,0.0
5,AR,2020-02-25,0,0,0,65.38902513000001,35.05249673,30.3365284,12.72429561,427.7435228,0.216963577,0.11630568,0.100657896,1.4192712669999998,0.0,0.0,0.0,0.0,1,0,24,0.59,301.3824994690238,02/25/2020,0.0
6,CA,2020-02-25,0,0,0,750.6556326,372.1548202,378.5008124,96.52651629,7774.029549,0.189765346,0.09408054099999999,0.095684805,1.9652705480000001,0.0,0.01,0.0,0.0,1,0,24,0.43,3955.704497279498,02/25/2020,0.0
8,CO,2020-02-25,0,0,0,-34.69623412,42.177136829999995,-76.87337095,-16.63860275,-205.9911279,-0.060917995,0.07405260799999999,-0.134970603,-0.361669411,0.0,0.0,0.0,0.0,1,0,24,0.46,569.5564031613319,02/25/2020,0.0
9,CT,2020-02-25,0,0,0,24.79375519,40.258189189999996,-15.464433999999999,5.987501448,604.2261062000001,0.06939848900000001,0.11268391900000001,-0.04328543,1.6912475869999999,0.0,0.0,0.0,0.001,1,0,24,0.35,357.26649884264765,02/25/2020,0.0
10,DE,2020-02-25,0,0,0,1.6823415409999998,7.855117013,-6.172775473,1.3612833069999999,-58.7472943,0.017394458,0.08121745799999999,-0.063823,-0.6074137279999999,0.0,0.0,0.0,0.0,1,0,24,0.55,96.71710041209676,02/25/2020,0.0
11,DC,2020-02-25,0,0,0,7.345994095,6.19779093,1.148203165,4.55489104,92.90723829999999,0.10457601,0.08823043400000001,0.016345576,1.322607687,0.0,0.0,0.0,0.0,1,0,24,,70.24549985221276,02/25/2020,0.0
12,FL,2020-02-25,0,0,0,60.14801138000001,207.702674,-147.5546627,14.835658350000001,1100.236467,0.028239398,0.097516083,-0.069276685,0.516559312,0.0,0.0,0.0,0.0,1,0,24,0.58,2129.93249289521,02/25/2020,0.0
13,GA,2020-02-25,0,0,0,169.4416561,114.34155459999998,55.10010152,42.40480471,1858.4058260000002,0.161074251,0.108695115,0.05237913599999999,1.766633626,0.0,0.0,0.0,0.0,1,0,24,0.53,1051.9475027700112,02/25/2020,0.0
